source,id,text,researcher,year,aggressive,hate
twitter,-,Nem uma menos no STF https://t.co/IzSZVKiqrA via @user,fortuna et al,2019,0,0
twitter,-,a cara da gorda feia da Roberta #bbb17,fortuna et al,2019,1,1
twitter,-,A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,fortuna et al,2019,1,1
twitter,-,STF solta bruno ....e mantem o processo do bolsonaro. Sei nao eim...@user @user @user _ https://t.co/xFxYEGt1or,fortuna et al,2019,0,0
twitter,-,"RT @user Não é que ninguem te ama, ou você é gorda ou é feia, é simples!",fortuna et al,2019,1,1
twitter,-,"Boa noite abortistas!!!
Cuidado com o empoderamento hem! não vão morrer com a agulha de crochê!
Fica a dica!",fortuna et al,2019,0,0
twitter,-,Magrela feia —_ Sou gorda amor https://t.co/tSU5XTen3m,fortuna et al,2019,1,1
twitter,-,"RT @user Pode ser feia, pode ser gorda, só não pode ser feia e gorda.",fortuna et al,2019,1,1
twitter,-,"RT @user A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acreditem qu _",fortuna et al,2019,0,0
twitter,-,@user por isso que esse país ta na merda mesmo https://t.co/ptDAs3UMFO,fortuna et al,2019,0,0
twitter,-,@user stf vergonha mesmo https://t.co/QbLebf82Wc,fortuna et al,2019,0,0
twitter,-,Vamos lutar até o fim. https://t.co/yR3ve0uE0W,fortuna et al,2019,0,0
twitter,-,@user @user tá curtindo gente feia e gorda,fortuna et al,2019,1,1
twitter,-,"@user @user Ele não tem moral de falar de um homem íntegro, o Dep. Jair Messias Bolsonaro!",fortuna et al,2019,0,0
twitter,-,"RT @user Padre petista e acusado de pedofilia, Júlio Lancelotti, ataca gratuitamente @user . Ele tem moral p/ isso?
https _",fortuna et al,2019,0,0
twitter,-,"@user - coisa feia é tu leitoa, tá gorda igual uma porca .. ",fortuna et al,2019,1,1
twitter,-,Essa mulher é mais enrolada que eu na cozinha. #MasterChefBR,fortuna et al,2019,0,0
twitter,-,"Parabéns a todas as mulheres, menos para as abortistas e aborteiras, porque essas não são gente!",fortuna et al,2019,1,1
twitter,-,@user @user Ta feliz né reinaldo.??? ...Voce é a maior decepção desse país ...quase no mesmo nível do PT https://t.co/G4gcsrRLUH,fortuna et al,2019,0,0
twitter,-,@user @user pra eles o cara do BB que é jornalista https://t.co/v304uMZxVM,fortuna et al,2019,0,0
twitter,-,"Já podem começar com o mimimi de vocês, suas muxibentas !!!!!",fortuna et al,2019,0,0
twitter,-,A mulher é física nuclear cara... oq ela tá fazendo na cozinha? #masterchefBR,fortuna et al,2019,0,0
twitter,-,Gente a mulher parece aquelas tia que fica na cozinha mas na verdade ela é um gênio da física #MasterChefBR,fortuna et al,2019,0,0
twitter,-,Mano q mulher inteligente da porra eu tô me sentindo burra,fortuna et al,2019,1,1
twitter,-,"To me sentindo uma burra perto dessa mulher
#MasterChefBR",fortuna et al,2019,1,1
twitter,-,Se essa mulher for excepcional na cozinha eu vou me sentir um lixo... sei nem quebrar um ovo direito! #MasterChefBR,fortuna et al,2019,0,0
twitter,-,"Eu posso até ser feia, ser gorda,e concordar com isso,posso ser chata a maioria do tempo, mas quando precisam de mim, eu smp tô lá",fortuna et al,2019,1,1
twitter,-,"A mulher eh mega inteligente, tem doutorado ate na casa do caraí e cozinha bem, porra #MasterChefBR",fortuna et al,2019,0,0
twitter,-,O que essa mulher está falando ??? Eu tô esperando pela comida e ela falando sobre sla. Me senti burra #MasterChefBR,fortuna et al,2019,1,1
twitter,-,A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR,fortuna et al,2019,0,0
twitter,-,RT @user Gente a mulher parece aquelas tia que fica na cozinha mas na verdade ela é um gênio da física #MasterChefBR,fortuna et al,2019,0,0
twitter,-,RT @user Agora terei que buscar uma foto minha de criança jogando vídeo game para provar que papai não é vídeo gamefóbico. Pqp...,fortuna et al,2019,0,0
twitter,-,bicho me senti muito burra só ouvindo essa mulher falar #MasterChefBR,fortuna et al,2019,0,0
twitter,-,RT @user A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR,fortuna et al,2019,0,0
twitter,-,RT @user Hoje é o dia dos seres mais perfeitos do planeta: as mulheres,fortuna et al,2019,1,1
twitter,-,"Eu vejo quem torce pra Emilly e o historico de torcida é igual. Não tem gente feia, gorda. Nada fora dos padrões",fortuna et al,2019,1,1
twitter,-,RT @user Ah mulheres! O que seria de nós sem vocês? A gente nada seria.,fortuna et al,2019,0,0
twitter,-,gente a mulher maior cdf na cozinha ainda veio do texas formada #MasterChefBR,fortuna et al,2019,0,0
twitter,-,"mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR",fortuna et al,2019,1,1
twitter,-,"A mulher é muito nerd. Vai fazer experimentos esquisitos na cozinha, se passar  #MasterChefBR",fortuna et al,2019,0,0
twitter,-,@user dia da mulher ne cuidado com a burra,fortuna et al,2019,1,1
twitter,-,"RT @user mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR",fortuna et al,2019,0,0
twitter,-,"RT @user A mulher eh mega inteligente, tem doutorado ate na casa do caraí e cozinha bem, porra #MasterChefBR",fortuna et al,2019,0,0
twitter,-,RT @user O que essa mulher está falando ??? Eu tô esperando pela comida e ela falando sobre sla. Me senti burra #MasterChefBR,fortuna et al,2019,0,0
twitter,-,Já sou fã dessa mulher que cozinha na telha #MasterchefBR,fortuna et al,2019,0,0
twitter,-,"RT @user feliz dia do ""esse do meio é o acelerador?""",fortuna et al,2019,1,1
twitter,-,EH DIA DA MULHER Q BURRA NEM LEMBREI,fortuna et al,2019,1,1
twitter,-,Feliz Dia das Mulheres Femininas!,fortuna et al,2019,0,0
twitter,-,@user pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping,fortuna et al,2019,1,1
twitter,-,A mulher já vai ter uma vantagem na cozinha só por conhecer as coisas da física #MasterChefBR,fortuna et al,2019,0,0
twitter,-,Feliz Dia das mulheres pra nós!!!!,fortuna et al,2019,0,0
twitter,-,"A mulher é um gênio, vei. Me sentindo tão burra aqui que ceis nem sabem",fortuna et al,2019,0,0
twitter,-,ai socorro jesus deixa essa mulher no programa por favor só pra gente ouvir ela botar conceitos físicos na cozinha #MasterChefBR,fortuna et al,2019,0,0
twitter,-,#MasterChefBR a mulher é inteligente pra caralho e ainda cozinha bem?? Não consigo competir com isso na vida !!,fortuna et al,2019,0,0
twitter,-,RT @user Juntos lutámos contra a #pólio e Angola não regista novos casos desde 2011. Vamos também atingir a meta com outras doença _,fortuna et al,2019,0,0
twitter,-,"A mulher é posdoctor nas fisica, pesquisadora e ainda arraza na cozinha uma mulher dessas bicho   #MasterChefBR",fortuna et al,2019,0,0
twitter,-,"Feliz dia do ""Eu só acho engraçado que......""",fortuna et al,2019,0,0
twitter,-,Kkkkkkkkkkkkkkkkkkkkkkkk que mulher burra pqp,fortuna et al,2019,1,1
twitter,-,"RT @user feliz dia do ""ñ importa se ñ falei o que to pensando ou querendo vc tem que adivinhar senao vou ficar com raiva e passar 1 ano _",fortuna et al,2019,1,1
twitter,-,"RT @user feliz dia do ""não tenho roupa pra sair""",fortuna et al,2019,1,1
twitter,-,RT @user bicho me senti muito burra só ouvindo essa mulher falar #MasterChefBR,fortuna et al,2019,0,0
twitter,-,RT @user #SerMulherÉ ter cromossomos xx e não ter uma rola no meio das pernas,fortuna et al,2019,1,1
twitter,-,RT @user a prova maior de que o feminismo é lixo é a ausencia de textao delas pro islä que cobre as mulheres da cabeça aos pès e _,fortuna et al,2019,0,0
twitter,-,RT @user Presidente da África do Sul pede confisco de terras de pessoas brancas | https://t.co/QruyRMyl8A https://t.co/DOAZeHnpA4,fortuna et al,2019,1,1
twitter,-,@user nem liga... pra esse povo mimizento....,fortuna et al,2019,0,0
twitter,-,"Que mulher burra do cacete 
Vsf alana",fortuna et al,2019,1,1
twitter,-,A mulher mais burra do brasil,fortuna et al,2019,1,1
twitter,-,VEM GENTE DA ANGOLA TROVAR O MEU BOY NÃO NÉ AMORES,fortuna et al,2019,0,0
twitter,-,#SerMulherÉnão ser feminista https://t.co/Zvnt2cCLMT,fortuna et al,2019,1,1
twitter,-,Alguém consegue ver #ThisIsUs sem chorar litros?,fortuna et al,2019,0,0
twitter,-,"filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é safado,é burra sim",fortuna et al,2019,1,1
twitter,-,Mulher idiota é assim...errado é o bofe dela  Burra pra Caralho kkkkkkkkkkkkk https://t.co/rUo11Sgvo8,fortuna et al,2019,1,1
twitter,-,"RT @user ,  feia se achando bela, gorda se achando gostosa. Meus olhos sangram !! ",fortuna et al,2019,1,1
twitter,-,RT @user só pode comemorar quem viu o pai voltar com o cigarro,fortuna et al,2019,0,0
twitter,-,"@user pode ser feia
magra
bonita ou gorda eu como toda osh",fortuna et al,2019,1,1
twitter,-,"RT @user #SerMulherÉ ""Vai la com suas amiguinhas"" parabéns a todas as mulheres vocês são incriveis,menos a Dilma.",fortuna et al,2019,0,0
twitter,-,RT @user Feliz dia das mulheres para todas as minhas seguidoras lindas e maravilhosas!  meu twitter parece um jardim: só tem flo _,fortuna et al,2019,1,1
twitter,-,RT @user Parabéns às mulheres q merecem respeito não só hj mas todos os dias do ano assim como os homens. Só unidos teremos uma s _,fortuna et al,2019,0,0
twitter,-,"Porque apesar de ser bruto igual os pés da burra, quando era pequenininho aprendi que em mulher não se bate nem... https://t.co/x9SvwrUSLT",fortuna et al,2019,1,1
twitter,-,Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!,fortuna et al,2019,1,1
twitter,-,#SerMulherÉ ter vagina . Quem tem pênis é homem!,fortuna et al,2019,1,1
twitter,-,"Pesado, mas real. Por isso estaremos ocupando as ruas neste dia! #8M https://t.co/1MfokO22kS",fortuna et al,2019,0,0
twitter,-,"@user nossa, eu tb. acabou o ep e eu ainda tava chorando.",fortuna et al,2019,0,0
twitter,-,"RT @user filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é s _",fortuna et al,2019,0,0
twitter,-,"pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend ""eu so mt feia"" ""obg bb mas eu so horrivel"" ""eu so gorda""",fortuna et al,2019,1,1
twitter,-,"Oi pessoal, aqui é a Marisa Lobo, preciso de sua ajuda, se inscreva no meu canal no YouTube! _ https://t.co/RnxdA0YDh9",fortuna et al,2019,0,0
twitter,-,"Parabéns a todas as mulheres desse mundo! Seja vc feia ou linda, nova ou velha, gorda ou magra, qero q saibam
Q respeito nunca pode faltar..",fortuna et al,2019,0,0
twitter,-,@user vdd kkkkkkk esqueci de falar isso aí,fortuna et al,2019,0,0
twitter,-,#SerMulherÉ nascer num corpo de mulher,fortuna et al,2019,1,1
twitter,-,#SerMulherÉ fazer xixi sentada,fortuna et al,2019,1,1
twitter,-,RT @user Burra é a mulher que vira piranha pra provocar ex..,fortuna et al,2019,1,1
twitter,-,"#SerMulherÉ apoiar o Bolsonaro, um deputado que têm projetos de lei para punir estupradores...",fortuna et al,2019,0,0
twitter,-,isso é ser FEMINISTA...e não mulher  https://t.co/Zk4QZYiwOe,fortuna et al,2019,0,0
twitter,-,por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,fortuna et al,2019,1,1
twitter,-,"#SerMulherÉ lutarmor por um Brasil de direita, com mais segurança nas ruas",fortuna et al,2019,0,0
twitter,-,vo chega no garra daqui 7h toda perdida sem saber nd 3 mil conteúdo atrasado triste feia gorda e burra,fortuna et al,2019,1,1
twitter,-,Feliz dia das mulheres que vieram na embalagem certa! https://t.co/hl3A1wmiXz,fortuna et al,2019,1,1
twitter,-,gorda e feia se mata kemilly https://t.co/lJWUQ55utL,fortuna et al,2019,1,1
twitter,-,"Feliz Dia Da Mulher só p/ as mulheres brancas,pq o dia da mulher negra latino americana e caribenha,é dia 25 de julho!Segregação da esquerda",fortuna et al,2019,0,0
twitter,-,gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,fortuna et al,2019,1,1
twitter,-,estou me sentindo jundiaiense já. fui pra faculdade e perguntei se a coxinha era de frango. a mulher faltou me chamar de burra dizendo que+,fortuna et al,2019,1,1
twitter,-,@user me fala na agenda feminista que dia é o protesto na frente da mesquita islamica que vou la gritar junto @user,fortuna et al,2019,0,0
twitter,-,@user tambem nunca vi o FEMINISMO contra o FUNK...tu ja viu ? ..ou não é a valeska popozuda o simbolo do _ https://t.co/exyi1I4HO3,fortuna et al,2019,0,0
twitter,-,Vou falar viu. Tem mulher que é muito burra e não dá valor naquilo que tem!! PQP!,fortuna et al,2019,1,1
twitter,-,#BBB17 GORDA FEIA ESCROTA IRRITANTE  FALSA AFF NOJO REAL https://t.co/xqO5rxtXm2,fortuna et al,2019,1,1
twitter,-,"@user @user não..só as feministas, como na figura...",fortuna et al,2019,0,0
twitter,-,@user @user vamos a agenda feminista TIRADA DO PROPRIO SITE...e agora me diz onde ta a defesa da mulhe _ https://t.co/HpBXM1L6nz,fortuna et al,2019,0,0
twitter,-,"~ Ai, fiz 1 piada sexista e machista mas não sou nada disso, vc que é burra e não tem senso de humor ~ FELIZ DIA DA MULHER",fortuna et al,2019,1,1
twitter,-,"@user @user defeitos do movimento feminista -> apoioar o aborto, drogas, escola sem partido, marcha das vadias, agenda esquerda",fortuna et al,2019,0,0
twitter,-,@user @user Ainda bem que eu nao sou um FEMINISTO (homem que defende feminismo)..eu defendo a mulher e _ https://t.co/pX2ITtdVTg,fortuna et al,2019,1,1
twitter,-,@user Feminismo é massa de manobra da esquerda. nunca vi feminista reclamando para entrar no exercito https://t.co/FRudxMT0Gj,fortuna et al,2019,1,1
twitter,-,@user @user tambem tm um video de bruno com a namorada de maos dadas... mas nao é da natureza dele tratar bem mulher kkkkk,fortuna et al,2019,1,1
twitter,-,"engraçado que eu percebo que qt + bonita a menina for
+ ela se acha feia/gorda
e quanto + feia
+ se acha 
pq meol deols",fortuna et al,2019,1,1
twitter,-,@user @user ahhh explicado..lesbica..OK mas ta valendo é mulher XX ... mas ainda é massa de manobra do JW. por isso fala merda,fortuna et al,2019,1,1
twitter,-,"RT @user Os mais novos gostam de imitar aquilo vêem na televisão, pra mim não é uma boa ideia. https://t.co/XcRWNz2JgE",fortuna et al,2019,0,0
twitter,-,"@user tem mulheres boas...e tem mulher que rouba, que mente, que é dissimulada, que roubou aposentados, co _ https://t.co/LGvlHNi5b7",fortuna et al,2019,0,0
twitter,-,Nas opiniões segue tudo normal. Fazendo piada de estupro coletivo daquela garota lá dos 33 q a mídia parou de falar e geral esqueceu e pior,fortuna et al,2019,0,0
twitter,-,@user @user va dormir que é hora de criança de 15 anos ta na cama...bblock pq nao sou obrigado ,fortuna et al,2019,0,0
twitter,-,Falei mal de macho e no DIA DA MULHER tava falando deles mas que burra n é msm,fortuna et al,2019,1,1
twitter,-,Tem gente tão chata e burra que nem entende porque tem um dia da mulher,fortuna et al,2019,1,1
twitter,-,"desculpa, não entendo meme de filho da puta https://t.co/DcCI3tpycL",fortuna et al,2019,0,0
twitter,-,@user quero ver a cara do recauque quando a emili pegar o lider e joga a roberta no paredao aquela vaca fausa gorda e feia rsrrsrsrsr,fortuna et al,2019,1,1
twitter,-,"@user @user @user Não é rotulo, é mais uma diferenciação..ja que nao posso compara-la _ https://t.co/eh4JYdj9zY",fortuna et al,2019,0,0
twitter,-,"Não sei o resto da direita, mas eu só quero um dia não precisar mais me preocupar com politica...",fortuna et al,2019,0,0
twitter,-,"@user @user @user Essas são corruptas, mentirosas, dissimuladas (DILMA), ladra de aposentados (Gleise),",fortuna et al,2019,0,0
twitter,-,@user vc nao consegue mais ver um filme sem que tenha politica no meio,fortuna et al,2019,0,0
twitter,-,@user feliz dia para as mulheres que sorriem !! https://t.co/KpZplmQk3A,fortuna et al,2019,1,1
twitter,-,"Eu só quero é ser feliz
Zuar sua barriga, sua orelha e seu nariz
E poder me orgulhar
De cortar o bolsa-família e botar o pobre pra trabalhar",fortuna et al,2019,0,0
twitter,-,"@user @user fora que qdo eles fazem o favor de nao falarem de politica, surge uma galera achando alguma msg no filme",fortuna et al,2019,0,0
twitter,-,"@user @user ""ain pq toy story mostra o capitalismo do menino que escraviza os brinquedos"" 
""pq sera que o woody não é negro?""",fortuna et al,2019,0,0
twitter,-,@user hahahahahahaha duvido que vou viver pra isso,fortuna et al,2019,0,0
twitter,-,"@user eu vivi o impeachment do Collor, meus pais me levavam em protesto hahahahahahah",fortuna et al,2019,0,0
twitter,-,@user @user @user OK...existem mulheres de direita e de esquerda. Se vc nao é bandida..foi pra vc tambem,fortuna et al,2019,0,0
